opportunity_id,account_id,created_date,expected_close_date,sales_rep,region,industry,segment,lead_source,stage,amount,probability,sales_cycle_days,weighted_pipeline
OPP-203182,ACC-12218,2023-02-07,2023-04-25,Rep 4,West,Real Estate,Enterprise,Paid Search,Qualified,161700,0.22,77,35574.0
OPP-203183,ACC-13152,2024-08-18,2024-11-03,Rep 41,Southeast,Healthcare,Mid-Market,Inbound,Lead,34400,0.08,77,2752.0
OPP-203184,ACC-11765,2023-06-01,2023-08-01,Rep 10,Midwest,Education,Enterprise,Referral,Demo,281200,0.38,61,106856.0
OPP-203185,ACC-15569,2023-10-13,2023-11-14,Rep 5,West,Manufacturing,SMB,Inbound,Demo,22800,0.38,32,8664.0
OPP-203186,ACC-11554,2023-04-04,2023-04-08,Rep 31,Midwest,Retail,SMB,Outbound,Closed Won,17600,1.0,4,17600.0
OPP-203187,ACC-13058,2024-04-30,2024-06-02,Rep 8,Southwest,Manufacturing,SMB,Paid Search,Lead,9900,0.08,33,792.0
OPP-203188,ACC-15198,2024-01-12,2024-02-22,Rep 23,Southwest,Education,Mid-Market,Outbound,Closed Won,44100,1.0,41,44100.0
OPP-203189,ACC-14369,2024-12-21,2024-12-24,Rep 13,Northeast,Real Estate,SMB,Outbound,Closed Lost,12800,0.0,3,0.0
OPP-203190,ACC-14075,2024-03-15,2024-05-02,Rep 32,Southeast,Logistics,SMB,Partner,Demo,5300,0.38,48,2014.0
OPP-203191,ACC-13820,2023-09-05,2023-10-31,Rep 8,Southwest,Finance,Mid-Market,Outbound,Demo,32600,0.38,56,12388.0
OPP-203192,ACC-10225,2024-12-25,2025-01-18,Rep 31,Midwest,Logistics,Mid-Market,Event,Demo,49000,0.38,24,18620.0
OPP-203193,ACC-13825,2025-03-23,2025-05-26,Rep 19,Southeast,Healthcare,SMB,Paid Search,Proposal,8000,0.56,64,4480.0
OPP-203194,ACC-15558,2023-06-10,2023-07-22,Rep 5,Southwest,Logistics,Mid-Market,Referral,Closed Lost,242000,0.0,42,0.0
OPP-203195,ACC-14828,2023-04-17,2023-05-17,Rep 22,Southeast,Manufacturing,SMB,Partner,Closed Won,7300,1.0,30,7300.0
OPP-203196,ACC-14991,2023-05-16,2023-07-12,Rep 7,Midwest,Manufacturing,Enterprise,Outbound,Closed Won,124400,1.0,57,124400.0
OPP-203197,ACC-14845,2025-02-23,2025-05-24,Rep 38,Midwest,Logistics,Enterprise,Inbound,Negotiation,103300,0.72,90,74376.0
OPP-203198,ACC-14755,2024-10-03,2024-10-25,Rep 11,Northeast,Healthcare,SMB,Partner,Closed Lost,15000,0.0,22,0.0
OPP-203199,ACC-12172,2025-04-18,2025-07-20,Rep 28,Northeast,Logistics,Mid-Market,Outbound,Qualified,34800,0.22,93,7656.0
OPP-203200,ACC-10815,2025-02-02,2025-02-16,Rep 39,Southwest,Logistics,SMB,Partner,Qualified,2100,0.22,14,462.0
OPP-203201,ACC-14128,2023-09-01,2023-10-17,Rep 27,Southwest,Finance,SMB,Partner,Demo,7200,0.38,46,2736.0
OPP-203202,ACC-11526,2023-01-08,2023-04-25,Rep 37,Southwest,Healthcare,Enterprise,Inbound,Closed Won,77100,1.0,107,77100.0
OPP-203203,ACC-11824,2024-08-24,2024-10-11,Rep 32,Southeast,Education,SMB,Referral,Negotiation,8000,0.72,48,5760.0
OPP-203204,ACC-15971,2023-02-10,2023-05-19,Rep 31,Northeast,Healthcare,Enterprise,Inbound,Closed Lost,619400,0.0,98,0.0
OPP-203205,ACC-12632,2023-07-14,2023-08-31,Rep 40,Southeast,Software,SMB,Inbound,Proposal,4000,0.56,48,2240.0
OPP-203206,ACC-10405,2024-09-26,2024-10-01,Rep 24,Northeast,Logistics,SMB,Partner,Proposal,4100,0.56,5,2296.0
OPP-203207,ACC-11369,2024-01-08,2024-03-15,Rep 7,West,Real Estate,Mid-Market,Inbound,Demo,42600,0.38,67,16188.0
OPP-203208,ACC-14298,2023-08-27,2023-11-05,Rep 6,West,Finance,Mid-Market,Paid Search,Proposal,20800,0.56,70,11648.0
OPP-203209,ACC-11496,2023-01-25,2023-01-28,Rep 16,Midwest,Education,SMB,Inbound,Qualified,1700,0.22,3,374.0
OPP-203210,ACC-14459,2024-10-07,2024-12-03,Rep 37,Midwest,Healthcare,Mid-Market,Event,Demo,25600,0.38,57,9728.0
OPP-203211,ACC-10717,2024-07-05,2024-08-15,Rep 28,Midwest,Retail,SMB,Inbound,Lead,10600,0.08,41,848.0
OPP-203212,ACC-15737,2025-02-27,2025-03-20,Rep 35,Northeast,Finance,SMB,Referral,Lead,5900,0.08,21,472.0
OPP-203213,ACC-11416,2024-06-16,2024-07-12,Rep 28,West,Retail,SMB,Partner,Lead,6600,0.08,26,528.0
OPP-203214,ACC-14761,2023-07-19,2023-07-24,Rep 22,Northeast,Healthcare,SMB,Partner,Lead,5600,0.08,5,448.0
OPP-203215,ACC-13590,2024-09-01,2025-01-24,Rep 19,Southwest,Logistics,Enterprise,Paid Search,Closed Lost,162200,0.0,145,0.0
OPP-203216,ACC-12166,2023-04-13,2023-06-14,Rep 10,West,Real Estate,Enterprise,Outbound,Lead,122900,0.08,62,9832.0
OPP-203217,ACC-14968,2023-08-19,2023-09-10,Rep 1,Southeast,Healthcare,SMB,Partner,Demo,15400,0.38,22,5852.0
OPP-203218,ACC-10387,2024-11-18,2025-01-10,Rep 31,Northeast,Software,Mid-Market,Partner,Closed Won,47300,1.0,53,47300.0
OPP-203219,ACC-10893,2025-06-07,2025-07-10,Rep 23,Midwest,Retail,Mid-Market,Inbound,Proposal,114900,0.56,33,64344.0
OPP-203220,ACC-10342,2024-01-23,2024-03-13,Rep 29,West,Logistics,SMB,Inbound,Qualified,3200,0.22,50,704.0
OPP-203221,ACC-14699,2023-11-05,2023-12-10,Rep 21,West,Real Estate,SMB,Partner,Closed Lost,5100,0.0,35,0.0
OPP-203222,ACC-14387,2023-09-13,2023-10-23,Rep 30,West,Real Estate,SMB,Referral,Proposal,16300,0.56,40,9128.0
OPP-203223,ACC-15836,2025-01-09,2025-03-09,Rep 32,Southwest,Logistics,Mid-Market,Inbound,Lead,29400,0.08,59,2352.0
OPP-203224,ACC-10216,2023-02-06,2023-03-30,Rep 39,Northeast,Finance,SMB,Inbound,Closed Lost,17900,0.0,52,0.0
OPP-203225,ACC-13538,2024-02-09,2024-03-18,Rep 17,Southeast,Retail,SMB,Partner,Demo,8100,0.38,38,3078.0
OPP-203226,ACC-15772,2023-06-09,2023-07-29,Rep 9,West,Software,SMB,Inbound,Demo,25700,0.38,50,9766.0
OPP-203227,ACC-15287,2024-01-11,2024-03-01,Rep 27,Southwest,Real Estate,Mid-Market,Referral,Negotiation,37700,0.72,50,27144.0
OPP-203228,ACC-11285,2023-08-02,2023-11-04,Rep 33,Southeast,Software,Mid-Market,Outbound,Closed Won,32200,1.0,94,32200.0
OPP-203229,ACC-11682,2025-03-05,2025-05-04,Rep 24,Southwest,Real Estate,Mid-Market,Paid Search,Closed Won,22200,1.0,60,22200.0
OPP-203230,ACC-14757,2023-03-11,2023-05-04,Rep 28,Northeast,Education,Mid-Market,Outbound,Proposal,92100,0.56,54,51576.0
OPP-203231,ACC-11226,2023-01-30,2023-02-23,Rep 13,Southeast,Manufacturing,SMB,Outbound,Closed Won,13200,1.0,24,13200.0
OPP-203232,ACC-13282,2023-04-23,2023-04-26,Rep 10,Northeast,Software,SMB,Referral,Qualified,5400,0.22,3,1188.0
OPP-203233,ACC-10148,2023-03-07,2023-05-02,Rep 40,West,Retail,Mid-Market,Partner,Lead,9200,0.08,56,736.0
OPP-203234,ACC-13598,2023-03-25,2023-05-25,Rep 20,Northeast,Finance,Mid-Market,Partner,Demo,220700,0.38,61,83866.0
OPP-203235,ACC-15132,2023-09-29,2023-10-05,Rep 9,West,Healthcare,SMB,Inbound,Demo,10000,0.38,6,3800.0
OPP-203236,ACC-13354,2025-01-25,2025-03-01,Rep 13,Southeast,Education,SMB,Inbound,Negotiation,13400,0.72,35,9648.0
OPP-203237,ACC-15081,2024-07-08,2024-07-11,Rep 6,Midwest,Finance,SMB,Outbound,Qualified,7800,0.22,3,1716.0
OPP-203238,ACC-15958,2023-11-16,2024-01-15,Rep 22,Midwest,Manufacturing,SMB,Inbound,Proposal,4800,0.56,60,2688.0
OPP-203239,ACC-15303,2025-05-11,2025-07-30,Rep 18,Northeast,Real Estate,Enterprise,Paid Search,Closed Won,342700,1.0,80,342700.0
OPP-203240,ACC-12068,2023-02-28,2023-05-28,Rep 16,Midwest,Manufacturing,Mid-Market,Partner,Negotiation,93500,0.72,89,67320.0
OPP-203241,ACC-12768,2023-05-22,2023-07-19,Rep 31,Midwest,Healthcare,Mid-Market,Paid Search,Demo,21700,0.38,58,8246.0
OPP-203242,ACC-13942,2025-01-01,2025-03-02,Rep 18,Southeast,Education,Enterprise,Outbound,Lead,103300,0.08,60,8264.0
OPP-203243,ACC-13835,2023-04-16,2023-05-10,Rep 22,Southwest,Real Estate,Mid-Market,Outbound,Demo,28600,0.38,24,10868.0
OPP-203244,ACC-13813,2023-09-18,2023-10-06,Rep 28,Southwest,Logistics,SMB,Outbound,Proposal,9400,0.56,18,5264.0
OPP-203245,ACC-13393,2023-09-15,2023-09-18,Rep 12,Northeast,Finance,SMB,Outbound,Demo,3400,0.38,3,1292.0
OPP-203246,ACC-12039,2023-06-08,2023-07-14,Rep 24,Southeast,Finance,SMB,Inbound,Proposal,20900,0.56,36,11704.0
OPP-203247,ACC-12422,2024-01-14,2024-02-10,Rep 37,Southwest,Finance,SMB,Partner,Negotiation,6900,0.72,27,4968.0
OPP-203248,ACC-11355,2023-05-23,2023-07-04,Rep 9,Northeast,Education,Mid-Market,Referral,Lead,104800,0.08,42,8384.0
OPP-203249,ACC-10759,2024-05-26,2024-06-23,Rep 5,West,Manufacturing,SMB,Event,Lead,8100,0.08,28,648.0
OPP-203250,ACC-13543,2024-09-30,2024-12-20,Rep 12,Southwest,Real Estate,Enterprise,Event,Proposal,122900,0.56,81,68824.0
OPP-203251,ACC-15039,2024-10-07,2024-12-06,Rep 1,Southwest,Healthcare,SMB,Partner,Closed Won,6300,1.0,60,6300.0
OPP-203252,ACC-11199,2024-04-26,2024-04-29,Rep 20,Midwest,Software,SMB,Outbound,Demo,38300,0.38,3,14554.0
OPP-203253,ACC-14549,2023-10-09,2023-11-16,Rep 6,Northeast,Manufacturing,Mid-Market,Event,Demo,31600,0.38,38,12008.0
OPP-203254,ACC-13273,2024-11-17,2024-12-15,Rep 7,Midwest,Retail,Mid-Market,Outbound,Qualified,43500,0.22,28,9570.0
OPP-203255,ACC-14633,2023-10-28,2023-11-29,Rep 34,West,Education,SMB,Outbound,Proposal,4300,0.56,32,2408.0
OPP-203256,ACC-14048,2024-01-30,2024-02-02,Rep 11,West,Manufacturing,SMB,Inbound,Lead,8700,0.08,3,696.0
OPP-203257,ACC-12458,2024-09-14,2024-11-08,Rep 32,Midwest,Education,Mid-Market,Inbound,Negotiation,65600,0.72,55,47232.0
OPP-203258,ACC-10984,2024-06-04,2024-09-02,Rep 13,Midwest,Manufacturing,Enterprise,Outbound,Lead,123300,0.08,90,9864.0
OPP-203259,ACC-10813,2023-05-15,2023-07-11,Rep 41,Northeast,Logistics,Enterprise,Referral,Negotiation,58300,0.72,57,41976.0
OPP-203260,ACC-15553,2024-05-31,2024-08-07,Rep 19,Midwest,Retail,Enterprise,Event,Lead,58100,0.08,68,4648.0
OPP-203261,ACC-15971,2023-11-27,2024-02-03,Rep 13,Northeast,Healthcare,Enterprise,Inbound,Qualified,132900,0.22,68,29238.0
OPP-203262,ACC-13890,2024-06-17,2024-09-03,Rep 8,West,Real Estate,Enterprise,Outbound,Lead,60500,0.08,78,4840.0
OPP-203263,ACC-11482,2025-02-14,2025-04-30,Rep 11,Southeast,Real Estate,Mid-Market,Outbound,Qualified,9400,0.22,75,2068.0
OPP-203264,ACC-15379,2025-02-21,2025-04-26,Rep 37,West,Retail,Enterprise,Partner,Proposal,264000,0.56,64,147840.0
OPP-203265,ACC-15734,2025-01-27,2025-03-27,Rep 8,Southeast,Real Estate,Mid-Market,Inbound,Proposal,27700,0.56,59,15512.0
OPP-203266,ACC-12278,2024-10-04,2025-01-01,Rep 28,Midwest,Healthcare,Enterprise,Inbound,Demo,201800,0.38,89,76684.0
OPP-203267,ACC-11317,2024-03-20,2024-04-03,Rep 4,Southwest,Retail,SMB,Inbound,Closed Lost,24200,0.0,14,0.0
OPP-203268,ACC-10891,2025-05-28,2025-07-02,Rep 18,Northeast,Software,Mid-Market,Inbound,Closed Lost,38500,0.0,35,0.0
OPP-203269,ACC-12228,2024-12-14,2025-04-26,Rep 1,Southwest,Manufacturing,Enterprise,Outbound,Closed Lost,255600,0.0,133,0.0
OPP-203270,ACC-14982,2024-12-05,2025-02-23,Rep 2,West,Education,Mid-Market,Event,Proposal,18000,0.56,80,10080.0
OPP-203271,ACC-15050,2025-01-25,2025-03-21,Rep 38,Northeast,Finance,Mid-Market,Outbound,Qualified,68400,0.22,55,15048.0
OPP-203272,ACC-13423,2024-07-24,2024-09-02,Rep 38,West,Manufacturing,Mid-Market,Outbound,Closed Lost,18300,0.0,40,0.0
OPP-203273,ACC-11742,2023-08-19,2023-09-27,Rep 28,Southeast,Real Estate,Mid-Market,Outbound,Proposal,13200,0.56,39,7392.0
OPP-203274,ACC-14408,2024-07-09,2024-10-24,Rep 29,Southeast,Education,Enterprise,Event,Proposal,23800,0.56,107,13328.0
OPP-203275,ACC-15258,2023-02-12,2023-02-15,Rep 5,Southwest,Healthcare,SMB,Event,Qualified,22400,0.22,3,4928.0
OPP-203276,ACC-12485,2024-04-26,2024-05-23,Rep 10,Southeast,Healthcare,SMB,Event,Demo,6600,0.38,27,2508.0
OPP-203277,ACC-12367,2023-03-19,2023-03-28,Rep 24,Northeast,Real Estate,SMB,Referral,Demo,37600,0.38,9,14288.0
OPP-203278,ACC-15962,2024-12-11,2024-12-15,Rep 6,Midwest,Logistics,SMB,Event,Lead,3300,0.08,4,264.0
OPP-203279,ACC-14324,2024-06-29,2024-09-24,Rep 17,West,Retail,SMB,Referral,Demo,4300,0.38,87,1634.0
OPP-203280,ACC-11633,2024-10-23,2025-02-08,Rep 30,Southwest,Logistics,Enterprise,Partner,Demo,372800,0.38,108,141664.0
OPP-203281,ACC-15928,2025-02-12,2025-03-01,Rep 19,Midwest,Software,SMB,Referral,Proposal,5400,0.56,17,3024.0
OPP-203282,ACC-14792,2023-09-23,2023-11-30,Rep 3,Midwest,Real Estate,Enterprise,Inbound,Demo,395400,0.38,68,150252.0
OPP-203283,ACC-13193,2023-03-05,2023-05-01,Rep 4,Northeast,Logistics,SMB,Referral,Demo,8600,0.38,57,3268.0
OPP-203284,ACC-15176,2023-11-22,2024-02-27,Rep 17,Southwest,Retail,Enterprise,Outbound,Proposal,283600,0.56,97,158816.0
OPP-203285,ACC-13712,2024-12-04,2025-02-07,Rep 16,West,Healthcare,Mid-Market,Referral,Negotiation,59900,0.72,65,43128.0
OPP-203286,ACC-15901,2024-10-19,2024-10-22,Rep 6,West,Retail,SMB,Inbound,Closed Won,13300,1.0,3,13300.0
OPP-203287,ACC-10663,2024-11-17,2025-01-14,Rep 11,Southeast,Real Estate,Mid-Market,Outbound,Demo,55900,0.38,58,21242.0
OPP-203288,ACC-13802,2023-05-11,2023-06-25,Rep 11,West,Logistics,Mid-Market,Event,Demo,31800,0.38,45,12084.0
OPP-203289,ACC-14567,2024-12-30,2025-02-02,Rep 27,Northeast,Education,SMB,Paid Search,Lead,15400,0.08,34,1232.0
OPP-203290,ACC-14170,2023-11-03,2023-12-05,Rep 38,Southeast,Manufacturing,SMB,Outbound,Closed Won,6200,1.0,32,6200.0
OPP-203291,ACC-15658,2023-07-10,2023-11-02,Rep 15,Midwest,Healthcare,Enterprise,Inbound,Negotiation,147200,0.72,115,105984.0
OPP-203292,ACC-11736,2023-06-09,2023-08-11,Rep 29,Midwest,Software,Mid-Market,Paid Search,Qualified,20800,0.22,63,4576.0
OPP-203293,ACC-11730,2023-06-19,2023-07-25,Rep 20,West,Real Estate,SMB,Event,Closed Won,23900,1.0,36,23900.0
OPP-203294,ACC-12022,2024-10-11,2024-11-30,Rep 20,Southwest,Manufacturing,Mid-Market,Outbound,Lead,38500,0.08,50,3080.0
OPP-203295,ACC-13236,2025-03-08,2025-04-27,Rep 41,Northeast,Real Estate,Mid-Market,Event,Demo,87100,0.38,50,33098.0
OPP-203296,ACC-15299,2024-11-18,2025-01-01,Rep 23,Southwest,Software,Mid-Market,Paid Search,Negotiation,52000,0.72,44,37440.0
OPP-203297,ACC-12203,2025-06-13,2025-07-22,Rep 3,Northeast,Manufacturing,Mid-Market,Inbound,Lead,30300,0.08,39,2424.0
OPP-203298,ACC-14343,2025-06-19,2025-08-30,Rep 15,West,Education,Mid-Market,Paid Search,Demo,30100,0.38,72,11438.0
OPP-203299,ACC-14500,2024-05-30,2024-06-27,Rep 37,Southeast,Logistics,Mid-Market,Referral,Proposal,28100,0.56,28,15736.0
OPP-203300,ACC-14986,2023-08-02,2023-09-22,Rep 20,Southeast,Retail,SMB,Outbound,Proposal,4100,0.56,51,2296.0
OPP-203301,ACC-11702,2024-05-07,2024-08-06,Rep 28,Northeast,Software,Enterprise,Paid Search,Closed Won,71700,1.0,91,71700.0
OPP-203302,ACC-12538,2024-10-31,2024-11-22,Rep 18,Midwest,Manufacturing,SMB,Paid Search,Qualified,20800,0.22,22,4576.0
OPP-203303,ACC-15652,2024-09-28,2024-12-26,Rep 38,Midwest,Retail,SMB,Inbound,Proposal,16500,0.56,89,9240.0
OPP-203304,ACC-15723,2023-11-25,2024-01-18,Rep 12,Northeast,Finance,SMB,Outbound,Demo,7400,0.38,54,2812.0
OPP-203305,ACC-10451,2024-12-28,2025-04-29,Rep 13,Northeast,Finance,Mid-Market,Referral,Proposal,9300,0.56,122,5208.0
OPP-203306,ACC-14387,2023-06-04,2023-06-15,Rep 21,West,Real Estate,SMB,Inbound,Proposal,17400,0.56,11,9744.0
OPP-203307,ACC-11884,2023-07-24,2023-10-23,Rep 31,Midwest,Logistics,Enterprise,Event,Negotiation,28600,0.72,91,20592.0
OPP-203308,ACC-14937,2024-05-01,2024-06-03,Rep 42,West,Software,SMB,Event,Negotiation,29700,0.72,33,21384.0
OPP-203309,ACC-14638,2023-10-31,2023-12-20,Rep 12,Southwest,Finance,Mid-Market,Paid Search,Qualified,17000,0.22,50,3740.0
OPP-203310,ACC-15151,2023-06-11,2023-07-18,Rep 41,Southeast,Software,SMB,Outbound,Closed Won,6800,1.0,37,6800.0
OPP-203311,ACC-11271,2024-02-26,2024-04-20,Rep 29,West,Real Estate,Mid-Market,Partner,Closed Lost,31300,0.0,54,0.0
OPP-203312,ACC-15231,2023-03-06,2023-07-14,Rep 25,Southeast,Retail,Enterprise,Outbound,Demo,61800,0.38,130,23484.0
OPP-203313,ACC-10067,2023-10-22,2024-01-01,Rep 36,Southeast,Logistics,Mid-Market,Partner,Closed Lost,16300,0.0,71,0.0
OPP-203314,ACC-12232,2023-09-19,2023-12-05,Rep 16,Northeast,Software,SMB,Inbound,Qualified,5600,0.22,77,1232.0
OPP-203315,ACC-15099,2025-02-17,2025-03-04,Rep 23,Northeast,Software,SMB,Inbound,Proposal,15700,0.56,15,8792.0
OPP-203316,ACC-15379,2023-05-05,2023-09-10,Rep 19,West,Retail,Enterprise,Outbound,Demo,38000,0.38,128,14440.0
OPP-203317,ACC-10660,2024-01-03,2024-04-10,Rep 19,Southeast,Software,Mid-Market,Inbound,Proposal,27300,0.56,98,15288.0
OPP-203318,ACC-13369,2025-01-13,2025-03-25,Rep 26,Southwest,Manufacturing,Mid-Market,Paid Search,Closed Won,105800,1.0,71,105800.0
OPP-203319,ACC-11225,2023-05-18,2023-07-25,Rep 25,Southwest,Retail,Mid-Market,Partner,Negotiation,38900,0.72,68,28008.0
OPP-203320,ACC-13345,2023-02-10,2023-04-11,Rep 21,Midwest,Education,Mid-Market,Paid Search,Demo,41400,0.38,60,15732.0
OPP-203321,ACC-11176,2023-12-18,2024-01-27,Rep 15,Southeast,Retail,Mid-Market,Inbound,Demo,29200,0.38,40,11096.0
OPP-203322,ACC-11957,2024-05-30,2024-06-02,Rep 24,Southwest,Manufacturing,Mid-Market,Partner,Lead,50400,0.08,3,4032.0
OPP-203323,ACC-15924,2023-12-30,2024-01-19,Rep 23,West,Software,SMB,Event,Closed Won,7000,1.0,20,7000.0
OPP-203324,ACC-15991,2024-07-08,2024-09-25,Rep 33,Southwest,Education,Mid-Market,Outbound,Proposal,24700,0.56,79,13832.0
OPP-203325,ACC-12648,2023-12-13,2024-02-04,Rep 37,Northeast,Software,SMB,Inbound,Closed Lost,2400,0.0,53,0.0
OPP-203326,ACC-12849,2024-08-26,2024-10-03,Rep 7,Southeast,Manufacturing,SMB,Event,Closed Lost,3900,0.0,38,0.0
OPP-203327,ACC-14926,2025-01-21,2025-04-10,Rep 41,Midwest,Real Estate,Enterprise,Partner,Qualified,213900,0.22,79,47058.0
OPP-203328,ACC-13240,2024-06-26,2024-09-01,Rep 37,Midwest,Healthcare,Mid-Market,Inbound,Negotiation,53200,0.72,67,38304.0
OPP-203329,ACC-12379,2025-02-15,2025-06-16,Rep 4,Southeast,Software,Mid-Market,Inbound,Negotiation,58300,0.72,121,41976.0
OPP-203330,ACC-14077,2023-08-14,2023-12-10,Rep 18,Northeast,Healthcare,Enterprise,Inbound,Negotiation,104300,0.72,118,75096.0
OPP-203331,ACC-11957,2024-04-28,2024-06-15,Rep 30,Southwest,Manufacturing,Mid-Market,Event,Demo,46900,0.38,48,17822.0
OPP-203332,ACC-14513,2024-12-01,2025-02-03,Rep 17,Southeast,Manufacturing,Mid-Market,Event,Negotiation,37600,0.72,64,27072.0
OPP-203333,ACC-11346,2023-10-08,2024-01-09,Rep 40,Midwest,Software,Enterprise,Referral,Proposal,38700,0.56,93,21672.0
OPP-203334,ACC-10327,2024-08-14,2024-09-19,Rep 23,Northeast,Education,SMB,Inbound,Demo,13600,0.38,36,5168.0
OPP-203335,ACC-14954,2025-03-15,2025-03-22,Rep 36,Northeast,Retail,SMB,Inbound,Proposal,14100,0.56,7,7896.0
OPP-203336,ACC-15019,2023-12-09,2024-02-20,Rep 14,Northeast,Healthcare,Enterprise,Event,Closed Lost,65300,0.0,73,0.0
OPP-203337,ACC-15705,2024-12-22,2025-04-06,Rep 39,West,Education,Enterprise,Paid Search,Closed Lost,159400,0.0,105,0.0
OPP-203338,ACC-13222,2025-02-16,2025-04-19,Rep 7,Midwest,Education,Mid-Market,Inbound,Demo,43100,0.38,62,16378.0
OPP-203339,ACC-12143,2023-05-07,2023-06-26,Rep 5,Southwest,Education,Mid-Market,Partner,Closed Lost,39300,0.0,50,0.0
OPP-203340,ACC-12226,2023-08-17,2023-12-11,Rep 4,Northeast,Software,Mid-Market,Referral,Proposal,40600,0.56,116,22736.0
OPP-203341,ACC-11328,2025-04-04,2025-04-13,Rep 35,West,Healthcare,SMB,Outbound,Negotiation,6600,0.72,9,4752.0
OPP-203342,ACC-12431,2025-04-19,2025-05-31,Rep 14,Midwest,Logistics,SMB,Event,Closed Won,4600,1.0,42,4600.0
OPP-203343,ACC-11654,2023-05-29,2023-08-27,Rep 6,Southwest,Retail,Enterprise,Referral,Lead,75500,0.08,90,6040.0
OPP-203344,ACC-12424,2023-07-10,2023-07-30,Rep 7,Northeast,Real Estate,SMB,Inbound,Negotiation,7200,0.72,20,5184.0
OPP-203345,ACC-15695,2025-05-25,2025-06-24,Rep 28,Southeast,Logistics,SMB,Partner,Closed Lost,7800,0.0,30,0.0
OPP-203346,ACC-15379,2023-04-14,2023-06-26,Rep 42,West,Retail,Enterprise,Partner,Closed Lost,116100,0.0,73,0.0
OPP-203347,ACC-12262,2024-04-08,2024-06-12,Rep 27,Midwest,Software,SMB,Outbound,Closed Won,7600,1.0,65,7600.0
OPP-203348,ACC-15555,2023-05-23,2023-07-08,Rep 23,Southwest,Software,SMB,Outbound,Demo,3400,0.38,46,1292.0
OPP-203349,ACC-15817,2023-04-04,2023-07-02,Rep 37,Southwest,Education,Enterprise,Event,Demo,107300,0.38,89,40774.0
OPP-203350,ACC-12022,2024-04-11,2024-04-27,Rep 14,Southwest,Manufacturing,Mid-Market,Referral,Negotiation,73300,0.72,16,52776.0
OPP-203351,ACC-14481,2025-05-10,2025-06-20,Rep 7,Northeast,Logistics,SMB,Partner,Closed Lost,8200,0.0,41,0.0
OPP-203352,ACC-15798,2024-10-16,2024-11-24,Rep 2,Midwest,Manufacturing,Enterprise,Inbound,Closed Lost,232200,0.0,39,0.0
OPP-203353,ACC-15392,2023-06-01,2023-07-16,Rep 41,West,Manufacturing,Mid-Market,Outbound,Demo,26400,0.38,45,10032.0
OPP-203354,ACC-11912,2024-11-09,2024-12-19,Rep 39,Southwest,Logistics,SMB,Paid Search,Lead,18900,0.08,40,1512.0
OPP-203355,ACC-11526,2024-06-13,2024-09-17,Rep 41,Southwest,Healthcare,Enterprise,Partner,Demo,179700,0.38,96,68286.0
OPP-203356,ACC-14635,2025-04-14,2025-06-17,Rep 16,Northeast,Retail,Mid-Market,Paid Search,Closed Won,23500,1.0,64,23500.0
OPP-203357,ACC-13011,2023-08-12,2023-08-15,Rep 7,Northeast,Retail,SMB,Referral,Closed Won,3100,1.0,3,3100.0
OPP-203358,ACC-12978,2023-05-27,2023-06-13,Rep 28,Southwest,Logistics,SMB,Paid Search,Negotiation,17500,0.72,17,12600.0
OPP-203359,ACC-13395,2023-11-30,2024-01-25,Rep 10,West,Healthcare,Mid-Market,Inbound,Negotiation,61500,0.72,56,44280.0
OPP-203360,ACC-10984,2024-10-30,2025-01-06,Rep 33,Midwest,Manufacturing,Enterprise,Outbound,Closed Lost,258300,0.0,68,0.0
OPP-203361,ACC-13586,2023-04-08,2023-04-18,Rep 1,Southwest,Finance,SMB,Partner,Demo,4200,0.38,10,1596.0
OPP-203362,ACC-11410,2023-02-26,2023-03-12,Rep 29,West,Retail,SMB,Partner,Qualified,4600,0.22,14,1012.0
OPP-203363,ACC-15448,2023-10-18,2024-01-25,Rep 40,Northeast,Software,Mid-Market,Inbound,Demo,45500,0.38,99,17290.0
OPP-203364,ACC-11640,2024-07-13,2024-07-20,Rep 36,Northeast,Retail,SMB,Outbound,Proposal,3300,0.56,7,1848.0
OPP-203365,ACC-13092,2024-11-07,2025-01-21,Rep 42,Southwest,Manufacturing,Enterprise,Event,Negotiation,107700,0.72,75,77544.0
OPP-203366,ACC-11324,2024-07-05,2024-09-28,Rep 31,Northeast,Software,Mid-Market,Outbound,Proposal,27600,0.56,85,15456.0
OPP-203367,ACC-10119,2023-03-19,2023-04-27,Rep 1,Northeast,Retail,Mid-Market,Outbound,Qualified,49600,0.22,39,10912.0
OPP-203368,ACC-10418,2023-12-31,2024-02-16,Rep 17,Midwest,Real Estate,Enterprise,Paid Search,Qualified,203400,0.22,47,44748.0
OPP-203369,ACC-14078,2024-06-19,2024-10-07,Rep 19,Northeast,Finance,Enterprise,Inbound,Qualified,244700,0.22,110,53834.0
OPP-203370,ACC-14293,2023-02-07,2023-03-28,Rep 18,Midwest,Education,SMB,Inbound,Qualified,24400,0.22,49,5368.0
OPP-203371,ACC-10063,2025-03-13,2025-04-02,Rep 16,West,Finance,SMB,Outbound,Proposal,8100,0.56,20,4536.0
OPP-203372,ACC-10326,2025-06-12,2025-06-20,Rep 36,Southeast,Finance,SMB,Event,Closed Won,15800,1.0,8,15800.0
OPP-203373,ACC-15068,2025-06-19,2025-06-22,Rep 4,Southwest,Education,SMB,Event,Negotiation,27900,0.72,3,20088.0
