account_id,account_name,industry,region,segment,employee_count,created_date
ACC-11387,Real Estate Client 1388,Real Estate,Northeast,Mid-Market,251,2024-07-07
ACC-11388,Logistics Client 1389,Logistics,Southeast,SMB,50,2024-01-26
ACC-11389,Education Client 1390,Education,Southwest,SMB,45,2022-10-08
ACC-11390,Healthcare Client 1391,Healthcare,Midwest,Mid-Market,259,2022-05-12
ACC-11391,Software Client 1392,Software,Southwest,Mid-Market,292,2025-02-14
ACC-11392,Healthcare Client 1393,Healthcare,Southeast,SMB,138,2022-03-04
ACC-11393,Retail Client 1394,Retail,Midwest,SMB,54,2023-03-29
ACC-11394,Software Client 1395,Software,Southeast,Mid-Market,397,2022-10-12
ACC-11395,Education Client 1396,Education,West,SMB,137,2023-04-07
ACC-11396,Finance Client 1397,Finance,Southeast,Mid-Market,243,2024-02-08
ACC-11397,Logistics Client 1398,Logistics,West,Enterprise,899,2023-08-16
ACC-11398,Finance Client 1399,Finance,West,SMB,74,2024-04-25
ACC-11399,Manufacturing Client 1400,Manufacturing,Southwest,Enterprise,415,2022-01-18
ACC-11400,Finance Client 1401,Finance,West,Mid-Market,313,2023-02-09
ACC-11401,Finance Client 1402,Finance,West,Enterprise,2342,2024-06-30
ACC-11402,Real Estate Client 1403,Real Estate,Northeast,SMB,31,2022-07-25
ACC-11403,Healthcare Client 1404,Healthcare,Midwest,Mid-Market,574,2023-05-20
ACC-11404,Healthcare Client 1405,Healthcare,Southeast,SMB,75,2024-07-28
ACC-11405,Logistics Client 1406,Logistics,Northeast,SMB,49,2024-10-27
ACC-11406,Education Client 1407,Education,Southeast,SMB,119,2023-07-20
ACC-11407,Healthcare Client 1408,Healthcare,Midwest,SMB,98,2023-01-16
ACC-11408,Real Estate Client 1409,Real Estate,Midwest,Mid-Market,403,2022-10-02
ACC-11409,Manufacturing Client 1410,Manufacturing,Southeast,Mid-Market,246,2024-02-10
ACC-11410,Retail Client 1411,Retail,West,SMB,44,2022-08-18
ACC-11411,Retail Client 1412,Retail,Northeast,SMB,78,2024-11-02
ACC-11412,Manufacturing Client 1413,Manufacturing,Southwest,SMB,99,2022-05-10
ACC-11413,Real Estate Client 1414,Real Estate,West,SMB,96,2023-09-08
ACC-11414,Finance Client 1415,Finance,Southwest,Enterprise,1010,2023-10-03
ACC-11415,Retail Client 1416,Retail,Southeast,Mid-Market,616,2023-12-30
ACC-11416,Retail Client 1417,Retail,West,SMB,31,2023-06-16
ACC-11417,Manufacturing Client 1418,Manufacturing,Southwest,Enterprise,629,2023-08-23
ACC-11418,Education Client 1419,Education,Midwest,SMB,59,2022-10-01
ACC-11419,Education Client 1420,Education,Northeast,SMB,98,2023-09-18
ACC-11420,Logistics Client 1421,Logistics,Southwest,Enterprise,632,2024-07-27
ACC-11421,Finance Client 1422,Finance,Northeast,Enterprise,1198,2023-08-13
ACC-11422,Logistics Client 1423,Logistics,Midwest,SMB,83,2023-08-28
ACC-11423,Software Client 1424,Software,Midwest,Mid-Market,205,2022-11-07
ACC-11424,Healthcare Client 1425,Healthcare,Southeast,SMB,43,2022-01-20
ACC-11425,Healthcare Client 1426,Healthcare,Midwest,SMB,29,2024-03-29
ACC-11426,Healthcare Client 1427,Healthcare,Southeast,Mid-Market,539,2024-08-27
ACC-11427,Education Client 1428,Education,Southwest,Mid-Market,339,2023-10-21
ACC-11428,Retail Client 1429,Retail,Midwest,SMB,57,2023-03-04
ACC-11429,Software Client 1430,Software,Midwest,Mid-Market,635,2024-06-20
ACC-11430,Real Estate Client 1431,Real Estate,West,SMB,44,2022-09-20
ACC-11431,Real Estate Client 1432,Real Estate,Southwest,SMB,54,2022-12-28
ACC-11432,Manufacturing Client 1433,Manufacturing,Northeast,SMB,59,2023-11-25
ACC-11433,Manufacturing Client 1434,Manufacturing,Southeast,Enterprise,2137,2022-03-08
ACC-11434,Finance Client 1435,Finance,Midwest,SMB,44,2023-12-21
ACC-11435,Manufacturing Client 1436,Manufacturing,Southwest,Enterprise,1361,2023-11-17
ACC-11436,Finance Client 1437,Finance,Midwest,Mid-Market,349,2024-03-30
ACC-11437,Manufacturing Client 1438,Manufacturing,West,SMB,32,2024-09-25
ACC-11438,Manufacturing Client 1439,Manufacturing,Southeast,Enterprise,2387,2022-12-26
ACC-11439,Logistics Client 1440,Logistics,Northeast,SMB,23,2023-09-30
ACC-11440,Logistics Client 1441,Logistics,Southwest,Mid-Market,561,2024-09-29
ACC-11441,Software Client 1442,Software,Southeast,Mid-Market,304,2023-03-29
ACC-11442,Healthcare Client 1443,Healthcare,Southeast,SMB,91,2022-05-09
ACC-11443,Education Client 1444,Education,Midwest,SMB,39,2022-09-07
ACC-11444,Education Client 1445,Education,Northeast,SMB,142,2023-02-27
ACC-11445,Logistics Client 1446,Logistics,Southwest,Enterprise,2013,2023-02-06
ACC-11446,Real Estate Client 1447,Real Estate,Northeast,Enterprise,608,2023-08-26
ACC-11447,Finance Client 1448,Finance,Southeast,SMB,72,2023-11-21
ACC-11448,Healthcare Client 1449,Healthcare,Midwest,Mid-Market,135,2024-05-28
ACC-11449,Retail Client 1450,Retail,Midwest,Mid-Market,309,2023-03-28
ACC-11450,Education Client 1451,Education,Southwest,SMB,27,2024-09-01
ACC-11451,Healthcare Client 1452,Healthcare,West,SMB,52,2022-05-21
ACC-11452,Manufacturing Client 1453,Manufacturing,Midwest,SMB,115,2023-03-18
ACC-11453,Logistics Client 1454,Logistics,Southwest,SMB,67,2022-06-21
ACC-11454,Software Client 1455,Software,Midwest,SMB,71,2023-07-25
ACC-11455,Finance Client 1456,Finance,Midwest,Enterprise,737,2024-06-06
ACC-11456,Finance Client 1457,Finance,West,SMB,51,2023-03-13
ACC-11457,Real Estate Client 1458,Real Estate,Midwest,SMB,63,2023-02-12
ACC-11458,Manufacturing Client 1459,Manufacturing,Southeast,SMB,66,2024-05-31
ACC-11459,Healthcare Client 1460,Healthcare,Northeast,SMB,77,2022-01-01
ACC-11460,Finance Client 1461,Finance,Southwest,Mid-Market,268,2024-05-11
ACC-11461,Education Client 1462,Education,Southwest,SMB,44,2023-08-24
ACC-11462,Finance Client 1463,Finance,West,Enterprise,1897,2024-09-12
ACC-11463,Logistics Client 1464,Logistics,Southeast,SMB,135,2023-10-07
ACC-11464,Manufacturing Client 1465,Manufacturing,West,Mid-Market,182,2024-06-19
ACC-11465,Finance Client 1466,Finance,Southeast,SMB,99,2024-06-19
ACC-11466,Logistics Client 1467,Logistics,Southeast,Mid-Market,230,2024-02-26
ACC-11467,Real Estate Client 1468,Real Estate,Southwest,Mid-Market,228,2022-08-01
ACC-11468,Finance Client 1469,Finance,Southwest,Enterprise,1088,2023-10-05
ACC-11469,Real Estate Client 1470,Real Estate,Southwest,SMB,69,2023-11-07
ACC-11470,Retail Client 1471,Retail,Midwest,Mid-Market,182,2022-06-11
ACC-11471,Real Estate Client 1472,Real Estate,Midwest,SMB,56,2023-04-30
ACC-11472,Manufacturing Client 1473,Manufacturing,Southeast,SMB,80,2022-06-21
ACC-11473,Healthcare Client 1474,Healthcare,Midwest,Mid-Market,260,2024-02-21
ACC-11474,Logistics Client 1475,Logistics,Midwest,Mid-Market,454,2022-02-28
ACC-11475,Finance Client 1476,Finance,West,SMB,28,2022-09-14
ACC-11476,Healthcare Client 1477,Healthcare,Southwest,Mid-Market,391,2022-03-26
ACC-11477,Real Estate Client 1478,Real Estate,Southeast,SMB,56,2023-05-18
ACC-11478,Real Estate Client 1479,Real Estate,Northeast,SMB,81,2022-12-14
ACC-11479,Manufacturing Client 1480,Manufacturing,Midwest,Enterprise,850,2022-09-08
ACC-11480,Logistics Client 1481,Logistics,Northeast,SMB,154,2022-10-24
ACC-11481,Healthcare Client 1482,Healthcare,West,SMB,52,2023-12-27
ACC-11482,Real Estate Client 1483,Real Estate,Southeast,Mid-Market,580,2023-02-13
ACC-11483,Software Client 1484,Software,West,SMB,69,2023-05-08
ACC-11484,Education Client 1485,Education,Southeast,SMB,38,2023-08-19
ACC-11485,Retail Client 1486,Retail,Midwest,Mid-Market,449,2023-07-09
ACC-11486,Retail Client 1487,Retail,Northeast,SMB,111,2022-03-02
ACC-11487,Software Client 1488,Software,West,Enterprise,2045,2023-08-22
ACC-11488,Logistics Client 1489,Logistics,West,SMB,120,2024-09-27
ACC-11489,Education Client 1490,Education,Midwest,SMB,55,2022-09-06
ACC-11490,Retail Client 1491,Retail,West,Mid-Market,319,2023-12-11
ACC-11491,Healthcare Client 1492,Healthcare,Southwest,Mid-Market,271,2023-03-07
ACC-11492,Healthcare Client 1493,Healthcare,West,SMB,218,2023-05-16
ACC-11493,Manufacturing Client 1494,Manufacturing,Northeast,SMB,64,2024-01-22
ACC-11494,Manufacturing Client 1495,Manufacturing,Northeast,Enterprise,643,2024-06-06
ACC-11495,Manufacturing Client 1496,Manufacturing,Southeast,SMB,263,2023-11-12
ACC-11496,Education Client 1497,Education,Midwest,SMB,233,2024-08-06
ACC-11497,Real Estate Client 1498,Real Estate,West,SMB,36,2022-04-25
ACC-11498,Education Client 1499,Education,Southeast,SMB,178,2023-01-18
ACC-11499,Logistics Client 1500,Logistics,Southeast,Enterprise,688,2024-07-23
ACC-11500,Real Estate Client 1501,Real Estate,West,SMB,73,2024-05-23
ACC-11501,Software Client 1502,Software,West,Enterprise,1708,2024-01-02
ACC-11502,Software Client 1503,Software,Southwest,Enterprise,940,2024-01-10
ACC-11503,Finance Client 1504,Finance,West,Mid-Market,204,2022-06-17
ACC-11504,Software Client 1505,Software,West,SMB,73,2024-11-16
ACC-11505,Real Estate Client 1506,Real Estate,Midwest,SMB,70,2023-12-10
ACC-11506,Manufacturing Client 1507,Manufacturing,Northeast,SMB,62,2024-02-29
ACC-11507,Retail Client 1508,Retail,West,SMB,78,2023-07-10
ACC-11508,Healthcare Client 1509,Healthcare,Midwest,SMB,95,2022-05-12
ACC-11509,Finance Client 1510,Finance,Midwest,Enterprise,1194,2022-01-29
ACC-11510,Retail Client 1511,Retail,Northeast,Enterprise,1549,2024-06-11
ACC-11511,Retail Client 1512,Retail,Southwest,Mid-Market,323,2023-03-07
ACC-11512,Logistics Client 1513,Logistics,Southwest,Mid-Market,160,2024-03-05
ACC-11513,Software Client 1514,Software,Southeast,Enterprise,6207,2022-01-11
ACC-11514,Healthcare Client 1515,Healthcare,Southwest,Mid-Market,331,2022-11-15
ACC-11515,Software Client 1516,Software,Southwest,SMB,84,2024-09-26
ACC-11516,Healthcare Client 1517,Healthcare,West,SMB,75,2023-03-20
ACC-11517,Healthcare Client 1518,Healthcare,Southwest,SMB,95,2023-03-18
ACC-11518,Finance Client 1519,Finance,West,Mid-Market,186,2022-06-16
ACC-11519,Healthcare Client 1520,Healthcare,Southwest,Mid-Market,693,2023-03-28
ACC-11520,Healthcare Client 1521,Healthcare,Southwest,SMB,44,2024-12-30
ACC-11521,Education Client 1522,Education,Southwest,SMB,68,2022-09-21
ACC-11522,Healthcare Client 1523,Healthcare,West,Mid-Market,702,2023-11-12
ACC-11523,Software Client 1524,Software,Southeast,Enterprise,988,2024-12-10
ACC-11524,Healthcare Client 1525,Healthcare,West,Mid-Market,537,2024-01-12
ACC-11525,Education Client 1526,Education,West,SMB,15,2022-01-17
ACC-11526,Healthcare Client 1527,Healthcare,Southwest,Enterprise,536,2022-03-07
ACC-11527,Real Estate Client 1528,Real Estate,West,SMB,85,2023-10-17
ACC-11528,Finance Client 1529,Finance,Northeast,Enterprise,1406,2024-04-22
ACC-11529,Finance Client 1530,Finance,Midwest,SMB,27,2022-06-27
ACC-11530,Logistics Client 1531,Logistics,Northeast,Mid-Market,495,2024-11-27
ACC-11531,Manufacturing Client 1532,Manufacturing,Northeast,Enterprise,475,2024-11-11
ACC-11532,Healthcare Client 1533,Healthcare,West,SMB,205,2024-06-12
ACC-11533,Logistics Client 1534,Logistics,Southeast,SMB,66,2024-09-25
ACC-11534,Education Client 1535,Education,Northeast,SMB,88,2022-06-09
ACC-11535,Manufacturing Client 1536,Manufacturing,Southeast,Enterprise,1143,2024-08-01
ACC-11536,Retail Client 1537,Retail,Southwest,SMB,182,2023-05-19
ACC-11537,Healthcare Client 1538,Healthcare,Northeast,Enterprise,1496,2023-10-30
ACC-11538,Finance Client 1539,Finance,West,SMB,175,2024-05-23
ACC-11539,Finance Client 1540,Finance,Midwest,Enterprise,771,2023-12-03
ACC-11540,Manufacturing Client 1541,Manufacturing,West,Mid-Market,340,2024-05-16
ACC-11541,Logistics Client 1542,Logistics,Southeast,Mid-Market,332,2022-07-10
ACC-11542,Finance Client 1543,Finance,Midwest,SMB,103,2024-06-14
ACC-11543,Real Estate Client 1544,Real Estate,Midwest,SMB,72,2022-08-14
ACC-11544,Real Estate Client 1545,Real Estate,Northeast,SMB,121,2022-08-13
ACC-11545,Education Client 1546,Education,Northeast,SMB,29,2024-08-18
ACC-11546,Healthcare Client 1547,Healthcare,Midwest,SMB,127,2023-05-31
ACC-11547,Manufacturing Client 1548,Manufacturing,West,Mid-Market,97,2022-12-19
ACC-11548,Healthcare Client 1549,Healthcare,Northeast,SMB,52,2023-08-12
ACC-11549,Healthcare Client 1550,Healthcare,Northeast,Mid-Market,482,2023-11-15
ACC-11550,Software Client 1551,Software,Northeast,SMB,66,2023-02-18
ACC-11551,Retail Client 1552,Retail,West,SMB,44,2022-01-26
ACC-11552,Education Client 1553,Education,Midwest,Enterprise,1129,2024-05-01
ACC-11553,Education Client 1554,Education,Midwest,SMB,139,2024-07-02
ACC-11554,Retail Client 1555,Retail,Midwest,SMB,48,2024-05-26
ACC-11555,Logistics Client 1556,Logistics,Midwest,SMB,83,2023-06-03
ACC-11556,Finance Client 1557,Finance,Southeast,Enterprise,1593,2024-11-21
ACC-11557,Education Client 1558,Education,Northeast,SMB,110,2025-02-16
ACC-11558,Finance Client 1559,Finance,Southeast,SMB,185,2022-09-18
ACC-11559,Logistics Client 1560,Logistics,Midwest,SMB,113,2024-11-10
ACC-11560,Education Client 1561,Education,West,Enterprise,801,2023-07-27
ACC-11561,Software Client 1562,Software,Midwest,Enterprise,1260,2022-04-29
ACC-11562,Manufacturing Client 1563,Manufacturing,Southeast,Mid-Market,273,2023-11-29
ACC-11563,Healthcare Client 1564,Healthcare,Northeast,Enterprise,1478,2023-09-28
ACC-11564,Real Estate Client 1565,Real Estate,Midwest,Enterprise,1882,2022-04-21
ACC-11565,Real Estate Client 1566,Real Estate,Midwest,Mid-Market,385,2024-05-06
ACC-11566,Real Estate Client 1567,Real Estate,Northeast,SMB,67,2025-01-22
ACC-11567,Education Client 1568,Education,Midwest,SMB,43,2023-08-24
ACC-11568,Education Client 1569,Education,West,SMB,73,2022-06-10
ACC-11569,Manufacturing Client 1570,Manufacturing,Midwest,SMB,51,2022-06-27
ACC-11570,Finance Client 1571,Finance,Midwest,SMB,89,2023-05-04
ACC-11571,Manufacturing Client 1572,Manufacturing,Midwest,Mid-Market,610,2022-06-28
ACC-11572,Software Client 1573,Software,West,Enterprise,767,2024-01-25
ACC-11573,Education Client 1574,Education,Northeast,SMB,39,2024-07-01
ACC-11574,Real Estate Client 1575,Real Estate,West,Enterprise,594,2024-01-21
ACC-11575,Real Estate Client 1576,Real Estate,Northeast,SMB,63,2022-03-29
ACC-11576,Real Estate Client 1577,Real Estate,West,SMB,41,2022-04-11
ACC-11577,Manufacturing Client 1578,Manufacturing,Southwest,SMB,67,2023-04-23
ACC-11578,Manufacturing Client 1579,Manufacturing,West,SMB,17,2024-06-21
ACC-11579,Education Client 1580,Education,West,Mid-Market,236,2023-06-09
ACC-11580,Retail Client 1581,Retail,Southeast,SMB,102,2022-03-10
ACC-11581,Retail Client 1582,Retail,Northeast,SMB,125,2024-08-18
ACC-11582,Healthcare Client 1583,Healthcare,Southeast,SMB,57,2024-11-30
ACC-11583,Finance Client 1584,Finance,Southeast,Enterprise,337,2022-01-26
ACC-11584,Manufacturing Client 1585,Manufacturing,Midwest,SMB,101,2022-03-14
ACC-11585,Manufacturing Client 1586,Manufacturing,Midwest,Enterprise,788,2024-11-12
ACC-11586,Finance Client 1587,Finance,West,SMB,23,2022-08-21
ACC-11587,Education Client 1588,Education,Northeast,Enterprise,1629,2022-10-04
ACC-11588,Software Client 1589,Software,Northeast,Enterprise,1120,2022-06-13
ACC-11589,Software Client 1590,Software,West,Mid-Market,287,2024-03-24
ACC-11590,Real Estate Client 1591,Real Estate,Midwest,SMB,40,2024-06-11
ACC-11591,Logistics Client 1592,Logistics,Southeast,Mid-Market,126,2024-10-24
ACC-11592,Retail Client 1593,Retail,West,SMB,72,2024-11-07
ACC-11593,Education Client 1594,Education,Southwest,SMB,71,2024-08-14
ACC-11594,Retail Client 1595,Retail,Midwest,Mid-Market,347,2024-10-22
ACC-11595,Education Client 1596,Education,Southwest,Enterprise,711,2023-12-30
ACC-11596,Education Client 1597,Education,Southwest,SMB,41,2024-09-04
ACC-11597,Healthcare Client 1598,Healthcare,Southeast,Enterprise,1455,2023-08-22
ACC-11598,Healthcare Client 1599,Healthcare,West,Mid-Market,253,2023-08-25
ACC-11599,Real Estate Client 1600,Real Estate,Southeast,SMB,78,2022-04-21
ACC-11600,Real Estate Client 1601,Real Estate,Southwest,Mid-Market,312,2022-12-29
ACC-11601,Manufacturing Client 1602,Manufacturing,Southwest,SMB,128,2023-12-27
ACC-11602,Healthcare Client 1603,Healthcare,Southeast,Mid-Market,307,2025-01-08
ACC-11603,Manufacturing Client 1604,Manufacturing,Northeast,Enterprise,1040,2024-10-07
ACC-11604,Real Estate Client 1605,Real Estate,West,Enterprise,1065,2024-12-01
ACC-11605,Real Estate Client 1606,Real Estate,Southwest,SMB,99,2024-12-11
ACC-11606,Retail Client 1607,Retail,Northeast,Mid-Market,289,2022-02-06
ACC-11607,Software Client 1608,Software,Northeast,Mid-Market,321,2023-01-19
ACC-11608,Real Estate Client 1609,Real Estate,Midwest,SMB,52,2022-05-04
ACC-11609,Manufacturing Client 1610,Manufacturing,Southeast,SMB,96,2023-10-11
ACC-11610,Finance Client 1611,Finance,Midwest,SMB,59,2022-07-12
ACC-11611,Healthcare Client 1612,Healthcare,Midwest,Mid-Market,276,2022-12-11
ACC-11612,Software Client 1613,Software,West,SMB,96,2024-04-13
ACC-11613,Logistics Client 1614,Logistics,Southeast,Mid-Market,770,2023-04-02
ACC-11614,Manufacturing Client 1615,Manufacturing,Midwest,SMB,116,2022-12-31
ACC-11615,Retail Client 1616,Retail,Southwest,SMB,102,2024-02-05
ACC-11616,Education Client 1617,Education,West,Mid-Market,311,2022-04-19
ACC-11617,Manufacturing Client 1618,Manufacturing,Southwest,SMB,55,2024-05-05
ACC-11618,Healthcare Client 1619,Healthcare,Southeast,Mid-Market,216,2025-01-10
ACC-11619,Retail Client 1620,Retail,Southwest,Mid-Market,404,2022-12-04
ACC-11620,Education Client 1621,Education,Southeast,Enterprise,610,2023-09-09
ACC-11621,Logistics Client 1622,Logistics,Northeast,SMB,54,2024-12-04
ACC-11622,Real Estate Client 1623,Real Estate,Southwest,SMB,106,2024-06-28
ACC-11623,Real Estate Client 1624,Real Estate,Southeast,SMB,26,2022-10-21
ACC-11624,Education Client 1625,Education,West,SMB,61,2024-10-02
ACC-11625,Real Estate Client 1626,Real Estate,Northeast,SMB,67,2022-08-21
ACC-11626,Manufacturing Client 1627,Manufacturing,Midwest,Enterprise,761,2023-09-07
ACC-11627,Logistics Client 1628,Logistics,West,SMB,59,2022-05-20
ACC-11628,Retail Client 1629,Retail,Northeast,SMB,185,2022-09-04
ACC-11629,Logistics Client 1630,Logistics,Northeast,Mid-Market,151,2024-11-14
ACC-11630,Manufacturing Client 1631,Manufacturing,Midwest,SMB,75,2025-02-17
ACC-11631,Logistics Client 1632,Logistics,Northeast,SMB,69,2022-05-16
ACC-11632,Finance Client 1633,Finance,Southeast,Enterprise,1271,2022-03-07
ACC-11633,Logistics Client 1634,Logistics,Southwest,Enterprise,795,2022-03-29
ACC-11634,Retail Client 1635,Retail,Southeast,SMB,101,2022-03-02
ACC-11635,Finance Client 1636,Finance,Midwest,SMB,45,2022-08-01
ACC-11636,Education Client 1637,Education,Southeast,Mid-Market,278,2023-03-17
ACC-11637,Real Estate Client 1638,Real Estate,Midwest,Mid-Market,683,2023-01-11
ACC-11638,Manufacturing Client 1639,Manufacturing,West,Mid-Market,201,2023-05-24
ACC-11639,Manufacturing Client 1640,Manufacturing,Southeast,SMB,230,2023-02-23
ACC-11640,Retail Client 1641,Retail,Northeast,SMB,50,2023-09-30
ACC-11641,Healthcare Client 1642,Healthcare,Midwest,SMB,172,2024-06-19
ACC-11642,Healthcare Client 1643,Healthcare,Southwest,Mid-Market,463,2024-09-14
ACC-11643,Real Estate Client 1644,Real Estate,Northeast,Mid-Market,245,2022-06-03
ACC-11644,Education Client 1645,Education,West,SMB,137,2023-08-26
ACC-11645,Finance Client 1646,Finance,Southwest,SMB,46,2022-12-30
ACC-11646,Healthcare Client 1647,Healthcare,Southeast,Mid-Market,495,2022-08-01
ACC-11647,Education Client 1648,Education,Northeast,Mid-Market,299,2024-10-12
ACC-11648,Retail Client 1649,Retail,Southwest,SMB,76,2022-10-01
ACC-11649,Healthcare Client 1650,Healthcare,Midwest,Mid-Market,400,2022-06-27
ACC-11650,Education Client 1651,Education,Midwest,SMB,44,2022-02-10
ACC-11651,Education Client 1652,Education,Southwest,Enterprise,391,2024-05-13
ACC-11652,Manufacturing Client 1653,Manufacturing,Southeast,SMB,57,2023-04-06
ACC-11653,Finance Client 1654,Finance,Midwest,SMB,44,2022-05-04
ACC-11654,Retail Client 1655,Retail,Southwest,Enterprise,800,2024-03-08
ACC-11655,Healthcare Client 1656,Healthcare,Southwest,Mid-Market,507,2024-05-09
ACC-11656,Logistics Client 1657,Logistics,Southeast,SMB,84,2024-03-22
